Scenario,FE_Degree,Best Model Type,Robust CV Mean F1,Robust CV Std F1,Train_Accuracy,Train_Macro_Avg_Precision,Train_Macro_Avg_Recall,Train_Macro_Avg_F1,Train_Weighted_Avg_Precision,Train_Weighted_Avg_Recall,Train_Weighted_Avg_F1,Test_Accuracy,Test_Macro_Avg_Precision,Test_Macro_Avg_Recall,Test_Macro_Avg_F1,Test_Weighted_Avg_Precision,Test_Weighted_Avg_Recall,Test_Weighted_Avg_F1
T=20_and_120,1,Decision Tree,0.9127142052993445,0.10507670305517378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208,0.905844155844156,0.905844155844156,0.905844155844156,0.9310344827586208,0.9310344827586208,0.9310344827586208
T=20_and_120,1,Gradient Boosting,0.8902333206009677,0.0650227935217223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208,0.8888888888888888,0.9545454545454546,0.9136904761904762,0.946360153256705,0.9310344827586208,0.933702791461412
T=20_and_120,1,Random Forest,0.8898546751236379,0.0999738094426425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208,0.905844155844156,0.905844155844156,0.905844155844156,0.9310344827586208,0.9310344827586208,0.9310344827586208
T=20_and_120,2,Decision Tree,0.8704593033385603,0.08633411417212207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208,0.905844155844156,0.905844155844156,0.905844155844156,0.9310344827586208,0.9310344827586208,0.9310344827586208
T=20_and_120,2,Random Forest,0.8658724853577795,0.11672488778563132,0.9478260869565216,0.9166666666666669,0.9647058823529412,0.9362527716186252,0.9565217391304348,0.9478260869565216,0.9492432276101416,0.896551724137931,0.8511904761904762,0.8831168831168831,0.8651162790697675,0.9035303776683088,0.896551724137931,0.8987971130713713
T=20_and_120,2,Gradient Boosting,0.852141726307748,0.09202893556442768,0.982608695652174,0.9885057471264368,0.9666666666666668,0.9769446672012831,0.983008495752124,0.982608695652174,0.982409957811792,0.9310344827586208,0.8888888888888888,0.9545454545454546,0.9136904761904762,0.946360153256705,0.9310344827586208,0.933702791461412
