mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13551793098449708,0.0068041040498562555,0.00980844497680664,0.0007488126086928648,3,sqrt,5,2,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.19377574920654297,0.006124318171724368,0.01241130828857422,0.002247095947366654,3,sqrt,5,2,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.3617278575897217,0.020003924457601383,0.019617462158203126,0.0028028181823297276,3,sqrt,5,2,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.564112377166748,0.024910720824927766,0.03162884712219238,0.004227480177093926,3,sqrt,5,2,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7178519248962403,0.030103366546642998,0.03663334846496582,0.005393689800958321,3,sqrt,5,2,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7352677822113037,0.027785710202636215,0.03943586349487305,0.0062218572643812885,3,sqrt,5,2,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11170158386230469,0.011422661459604837,0.008007431030273437,0.0015507432689499346,3,sqrt,5,5,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.1613464832305908,0.011696539030178638,0.010409784317016602,0.001961216382787332,3,sqrt,5,5,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.3393080234527588,0.022065586707774885,0.018416833877563477,0.0014979754468491412,3,sqrt,5,5,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5074607372283936,0.018853303383819686,0.026624298095703124,0.002655623532359809,3,sqrt,5,5,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6990348815917968,0.03916911758623104,0.037233829498291016,0.004073049543210989,3,sqrt,5,5,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.764494800567627,0.03617398657443472,0.04223842620849609,0.010156199543907058,3,sqrt,5,5,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11770672798156738,0.012301008258100214,0.009608888626098632,0.0014981284725248106,3,sqrt,5,10,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.17055363655090333,0.01793539482735874,0.009008312225341797,2.4314019744838644e-07,3,sqrt,5,10,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.3313009738922119,0.02445990287981504,0.016614961624145507,0.0004899209169248172,3,sqrt,5,10,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.505859375,0.02760513374330663,0.03122854232788086,0.004073108135597523,3,sqrt,5,10,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6497902870178223,0.02317610693230648,0.03483152389526367,0.004960215969402344,3,sqrt,5,10,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7540852069854737,0.055536092346538744,0.045641422271728516,0.0062858542646928965,3,sqrt,5,10,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.1209096908569336,0.009524971133656936,0.007006454467773438,0.0006330882998702373,3,log2,1,2,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,0.26666666666666666,217
0.18556876182556153,0.00918649854402548,0.011610603332519532,0.002060875692894628,3,log2,1,2,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.34050908088684084,0.0147431762369734,0.021619510650634766,0.0032028198348675076,3,log2,1,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5078613758087158,0.016171286549108363,0.029827260971069337,0.004711682290180049,3,log2,1,2,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6764143943786621,0.037173573031895814,0.03963627815246582,0.0063806403642771995,3,log2,1,2,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7168510913848877,0.03026309278309612,0.03643312454223633,0.00535642417096041,3,log2,1,2,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11750669479370117,0.005753305730613685,0.008007192611694336,0.0014155946367299245,3,log2,1,5,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.17716102600097655,0.004003643991763666,0.011410284042358398,0.0018564866208321488,3,log2,1,5,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.32409420013427737,0.013389852698630893,0.020218610763549805,0.0025634805937931175,3,log2,1,5,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5060598373413085,0.02394323788196351,0.027624988555908205,0.004458196472366954,3,log2,1,5,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.684221601486206,0.03502090314400341,0.03543224334716797,0.0050877779009536415,3,log2,1,5,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7402727127075195,0.037179664961739994,0.03983597755432129,0.005604796755403933,3,log2,1,5,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.12471342086791992,0.010277648127365906,0.009208106994628906,0.0016014099334068896,3,log2,1,10,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.1745582103729248,0.014827172560389271,0.011410236358642578,0.001856368364755913,3,log2,1,10,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.33030014038085936,0.00953757044589517,0.017015504837036132,0.0010966280645160408,3,log2,1,10,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5082616329193115,0.02972152005546581,0.027024507522583008,0.0036911579852508813,3,log2,1,10,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6603999614715577,0.02568554624526305,0.038434743881225586,0.005008421243924196,3,log2,1,10,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7504817008972168,0.03244183764147588,0.03603286743164062,0.0033494894959726195,3,log2,1,10,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.12111010551452636,0.009325086751588671,0.010810422897338866,0.004218165343580066,3,log2,3,2,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.19377608299255372,0.018089585464191576,0.010009050369262695,0.0015504353636321268,3,log2,3,2,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.35232014656066896,0.014012973649614454,0.019417572021484374,0.003009197715154917,3,log2,3,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5104639053344726,0.015126755877901854,0.026023721694946288,0.002451667699839216,3,log2,3,2,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6537940502166748,0.03379100999704504,0.03202905654907227,0.002001810088050544,3,log2,3,2,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7222560405731201,0.023909813449752487,0.04303908348083496,0.004102520104912326,3,log2,3,2,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11530461311340331,0.010312782247351864,0.007406902313232422,0.0008006334926042555,3,log2,3,5,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.181988525390625,0.015535345634700224,0.011387157440185546,0.002128003797813386,3,log2,3,5,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.344913387298584,0.012494970148982763,0.021619701385498048,0.0033854509179705883,3,log2,3,5,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5316831588745117,0.01896338506791445,0.028826141357421876,0.003252467176333747,3,log2,3,5,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6684070110321045,0.03546318157879495,0.03783450126647949,0.004960431505578692,3,log2,3,5,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7310644626617432,0.01384881175152546,0.03703327178955078,0.004608403103530704,3,log2,3,5,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11690621376037598,0.0039735266282529755,0.008007335662841796,0.0012657995779521718,3,log2,3,10,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.16735177040100097,0.011188654753929446,0.011010026931762696,0.0020995570426825864,3,log2,3,10,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.33330273628234863,0.010363180123762243,0.020819616317749024,0.0036039061266290107,3,log2,3,10,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5062600135803222,0.020428218802004298,0.02742476463317871,0.004458080863232525,3,log2,3,10,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6736119270324707,0.013998522094312939,0.036833572387695315,0.004538338688062921,3,log2,3,10,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7326655387878418,0.02613874113577979,0.039235687255859374,0.005711275577294971,3,log2,3,10,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.11350312232971191,0.00887609542047995,0.0076068401336669925,0.001201105131995631,3,log2,5,2,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.16955413818359374,0.01198748913556009,0.010209226608276367,0.0014709889403673084,3,log2,5,2,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.3258960247039795,0.025071572288380077,0.019217491149902344,0.0024842486077934454,3,log2,5,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.5268786907196045,0.00792178051449135,0.025623369216918945,0.0020611443190806608,3,log2,5,2,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 450}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.6864236831665039,0.033938428418006455,0.03262929916381836,0.0027296343452075855,3,log2,5,2,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 600}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.7232572555541992,0.034906390803373766,0.04283885955810547,0.007711505376853732,3,log2,5,2,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 650}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.10949931144714356,0.005540370332957696,0.006806230545043946,0.0004004717831271712,3,log2,5,5,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
0.16494970321655272,0.009524982154324877,0.010409688949584961,0.0017452764998288437,3,log2,5,5,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
