mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5220032215118409,0.03418084967515489,0.027028560638427734,0.004248819868243182,3,sqrt,1,10,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450}",0.8253968253968255,0.5863636363636364,0.8484848484848484,0.7750000000000002,0.665909090909091,0.7402308802308804,0.09937797407026736,129
0.6911041736602783,0.008991536852311882,0.03523402214050293,0.005156417774379659,3,sqrt,1,10,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 600}",0.8253968253968255,0.5863636363636364,0.8484848484848484,0.7750000000000002,0.665909090909091,0.7402308802308804,0.09937797407026736,129
0.7467656612396241,0.03745291625771637,0.04046840667724609,0.007955816012031635,3,sqrt,1,10,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650}",0.8253968253968255,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.665909090909091,0.7233477633477635,0.08579517162918168,153
0.10880708694458008,0.005454647299263628,0.007406806945800782,0.0013577176132123872,3,sqrt,3,2,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.18233461380004884,0.01791781999331821,0.010718107223510742,0.0020417504019217205,3,sqrt,3,2,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.9194139194139194,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.7352464202464203,0.14863838319089964,133
0.35069689750671384,0.02732994441599113,0.022023630142211915,0.0031655349574262917,3,sqrt,3,2,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.5247299671173096,0.038550640529124804,0.030182695388793944,0.0059426002217144195,3,sqrt,3,2,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 450}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.6803058624267578,0.04788840433311956,0.032229137420654294,0.003432276933249469,3,sqrt,3,2,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.7370020866394043,0.028815306789582974,0.044004631042480466,0.005995250302655385,3,sqrt,3,2,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 650}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.11850757598876953,0.014637188112618238,0.00840764045715332,0.0013573449534150532,3,sqrt,3,5,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.1772777557373047,0.008512378044492482,0.01118474006652832,0.00228107233112131,3,sqrt,3,5,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9194139194139194,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.7352464202464203,0.14863838319089964,133
0.3543101787567139,0.03222619588899203,0.01781883239746094,0.002230122144491771,3,sqrt,3,5,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.5182669162750244,0.02497651816189125,0.02523179054260254,0.002138121788405501,3,sqrt,3,5,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 450}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.6743203639984131,0.027323363644106046,0.03383655548095703,0.0034855756254897345,3,sqrt,3,5,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.7617635250091552,0.038797116398681754,0.038034486770629886,0.006071677393448545,3,sqrt,3,5,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 650}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.11070413589477539,0.005279154950321903,0.009007549285888672,0.0020998299038530346,3,sqrt,3,10,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.6041666666666666,0.5151515151515151,0.7640692640692641,0.7750000000000002,0.6,0.6516774891774892,0.10139776670713917,377
0.17035465240478515,0.014905202780917622,0.009208393096923829,0.00040020949789696785,3,sqrt,3,10,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 150}",0.6041666666666666,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6695562770562771,0.08232525136228014,247
0.34211025238037107,0.014633276813234671,0.018416643142700195,0.003385462199153969,3,sqrt,3,10,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.6041666666666666,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6695562770562771,0.08232525136228014,247
0.4977897644042969,0.010048899756863896,0.0279263973236084,0.005206951317471621,3,sqrt,3,10,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 450}",0.6041666666666666,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6695562770562771,0.08232525136228014,247
0.6952027797698974,0.025471794637343063,0.03743400573730469,0.0064743145734810405,3,sqrt,3,10,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 600}",0.6041666666666666,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6695562770562771,0.08232525136228014,247
0.7271641254425049,0.03229622109416397,0.03523163795471192,0.003658163844753401,3,sqrt,3,10,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 650}",0.6041666666666666,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6695562770562771,0.08232525136228014,247
0.13652358055114747,0.008267941019821586,0.009608793258666991,0.0013578652094352883,3,sqrt,5,2,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6041666666666666,0.5151515151515151,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.6531293706293707,0.09748078119917804,353
0.17495908737182617,0.0202803334009953,0.010409355163574219,0.0019615473180676587,3,sqrt,5,2,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 150}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.3277005195617676,0.020713283965495106,0.01761598587036133,0.0017451233483041762,3,sqrt,5,2,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.6153846153846153,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6717998667998668,0.0806484151933431,241
0.5464992523193359,0.01338375498079363,0.026023674011230468,0.004564856504151626,3,sqrt,5,2,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 450}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.6599992752075196,0.02013379956706188,0.03222942352294922,0.002137199127956696,3,sqrt,5,2,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 600}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.7643955707550049,0.03889368132003711,0.035504913330078124,0.002886073177044366,3,sqrt,5,2,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 650}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.11591506004333496,0.009288510381091287,0.007406187057495117,0.0008007528740291858,3,sqrt,5,5,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6041666666666666,0.5151515151515151,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.6531293706293707,0.09748078119917804,353
0.17183270454406738,0.013148850149958102,0.01000981330871582,0.002002454101368675,3,sqrt,5,5,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.33969292640686033,0.018618470243853755,0.0188169002532959,0.003432493871207701,3,sqrt,5,5,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.6153846153846153,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6717998667998668,0.0806484151933431,241
0.5002620697021485,0.035556221852729476,0.023952817916870116,0.0006667757155528942,3,sqrt,5,5,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 450}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.7148749828338623,0.058702496198751376,0.033807992935180664,0.004622375268329693,3,sqrt,5,5,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 600}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.7273153305053711,0.02200753786000583,0.03832302093505859,0.006066317091644072,3,sqrt,5,5,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 650}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.11635441780090332,0.015846965506836144,0.009008121490478516,0.0016751367374415536,3,sqrt,5,10,100,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6041666666666666,0.5151515151515151,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.6531293706293707,0.09748078119917804,353
0.17636265754699706,0.017627623632898017,0.011610794067382812,0.002156469124034961,3,sqrt,5,10,150,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.3476734161376953,0.024690515544914242,0.022216081619262695,0.0026428651637583323,3,sqrt,5,10,300,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.6153846153846153,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.6181818181818182,0.6717998667998668,0.0806484151933431,241
0.5100902080535888,0.02108956480334306,0.02942667007446289,0.005647502768652384,3,sqrt,5,10,450,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 450}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.6672326564788819,0.03141593674096118,0.035431957244873045,0.006980223985868923,3,sqrt,5,10,600,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 600}",0.6041666666666666,0.5863636363636364,0.6713286713286712,0.7750000000000002,0.6181818181818182,0.6510081585081585,0.0681725871861667,385
0.7402744293212891,0.03909654215514659,0.03763427734375,0.004928096745840584,3,sqrt,5,10,650,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 650}",0.6041666666666666,0.5863636363636364,0.7531468531468533,0.7750000000000002,0.6181818181818182,0.667371794871795,0.07989750302015551,299
0.10829815864562989,0.006018896596049076,0.007406806945800782,0.001357752831186528,3,log2,1,2,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8253968253968255,0.5151515151515151,0.9207459207459205,0.9030303030303031,0.7272727272727273,0.7783194583194584,0.14826834155715718,65
0.17455840110778809,0.01774309943292863,0.01040945053100586,0.0017448662732593352,3,log2,1,2,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.7272727272727273,0.763867243867244,0.13675602934088874,79
0.35051860809326174,0.014245408252208326,0.018016767501831055,0.0035246559962073226,3,log2,1,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.7272727272727273,0.763867243867244,0.13675602934088874,79
0.5276911735534668,0.053069535442332776,0.026824331283569335,0.004403953123267345,3,log2,1,2,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.7272727272727273,0.763867243867244,0.13675602934088874,79
0.702449893951416,0.04676345155536344,0.03663349151611328,0.006157055613881606,3,log2,1,2,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.7272727272727273,0.763867243867244,0.13675602934088874,79
0.7287635326385498,0.013565327480497932,0.03553509712219238,0.0029334567338386956,3,log2,1,2,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 650}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.11690659523010254,0.005041060739587817,0.007807159423828125,0.0018348068583039867,3,log2,1,5,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8253968253968255,0.5151515151515151,0.9207459207459205,0.9030303030303031,0.6181818181818182,0.7565012765012765,0.16160175450135927,95
0.18166627883911132,0.019059258121915574,0.011610651016235351,0.00185655347397206,3,log2,1,5,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.36243581771850586,0.032896964270080195,0.018016767501831055,0.0035243445565507773,3,log2,1,5,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.516669511795044,0.025149774254356647,0.027224636077880858,0.0027881529315068447,3,log2,1,5,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.6916285991668701,0.018980483597648517,0.03523187637329102,0.004403914188811065,3,log2,1,5,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.7699101448059082,0.030435203086394635,0.038863086700439455,0.006788073203653167,3,log2,1,5,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 650}",0.8253968253968255,0.5151515151515151,0.8484848484848484,0.9030303030303031,0.6181818181818182,0.7420490620490622,0.14900736701823253,117
0.11390557289123535,0.013104946606074775,0.0071105480194091795,0.0010182419731556143,3,log2,1,10,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8253968253968255,0.5863636363636364,0.9207459207459205,0.7750000000000002,0.6181818181818182,0.7451376401376402,0.1260940367948616,97
0.17543931007385255,0.011439315643045529,0.00957179069519043,0.0010686283496927024,3,log2,1,10,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.8253968253968255,0.5863636363636364,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.7306854256854258,0.10797830830145501,143
0.3458099842071533,0.02346594150379924,0.019017601013183595,0.0035248591474330553,3,log2,1,10,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8253968253968255,0.5863636363636364,0.9207459207459205,0.7750000000000002,0.6181818181818182,0.7451376401376402,0.1260940367948616,97
0.5162196636199952,0.01939647120600092,0.031090784072875976,0.005764345577927655,3,log2,1,10,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 450}",0.8253968253968255,0.5863636363636364,0.8484848484848484,0.7750000000000002,0.665909090909091,0.7402308802308804,0.09937797407026736,129
0.6768941879272461,0.04460712799958547,0.033076810836791995,0.0021949103071944366,3,log2,1,10,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 600}",0.8253968253968255,0.5863636363636364,0.8484848484848484,0.7750000000000002,0.665909090909091,0.7402308802308804,0.09937797407026736,129
0.7640729427337647,0.04255172500387476,0.04023995399475098,0.007206304685266422,3,log2,1,10,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 650}",0.8253968253968255,0.5863636363636364,0.7640692640692641,0.7750000000000002,0.665909090909091,0.7233477633477635,0.08579517162918168,153
0.10529718399047852,0.0036567526049328006,0.007206630706787109,0.0009803576388616056,3,log2,3,2,100,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.16675190925598143,0.012590727932783857,0.010008716583251953,0.0020019293534180283,3,log2,3,2,150,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.9194139194139194,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.7352464202464203,0.14863838319089964,133
0.35381484031677246,0.027224709013969457,0.017816162109375,0.0036035299502270696,3,log2,3,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.5218434810638428,0.0422334298674428,0.026423931121826172,0.004846112178905859,3,log2,3,2,450,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 450}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.687848711013794,0.031335533756458596,0.04083681106567383,0.0064373275968240065,3,log2,3,2,600,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
0.7474812507629395,0.025029615159653643,0.03883523941040039,0.005158221597330197,3,log2,3,2,650,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 650}",0.6809523809523809,0.5151515151515151,0.8484848484848484,0.7750000000000002,0.6181818181818182,0.6875541125541126,0.11672552306688264,185
